Country.Name,Country.Code,Indicator.Name,Indicator.Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle income,MIC,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,7375.5044,7476.76,7737.5697,8111.4753,8313.4631,8632.8627,8994.5107,9331.339,9678.3544,9926.8984,9932.4695,9803.3563,10005.9881,10234.1757,10610.2838,10780.6953,11112.1552,11509.3403,11925.8943,12282.1869,12585.1605,12743.5156,12884.4388,13088.6298,13379.6564,14023.5742,14240.4602,14468.2458,14590.0536,14681.1849,15164.595,15474.9847,15936.3765,17072.4563,18339.2916,19504.8736,20654.8312,21665.6548,22240.3892,22887.837,24292.7816,25719.317,26518.4669,27258.3033,27711.7968,27582.9583,27887.6058,28576.9432,29542.2119,30049.1635,29751.679,31133.2714,31429.4282,32678.8926,
North Macedonia,MKD,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,12.2777,11.7213,11.7225,13.0978,13.4783,11.4405,11.8372,12.1084,11.7962,12.9685,12.1309,12.9592,11.5735,11.0141,12.4828,12.9565,13.1948,12.8248,12.9581,13.1221,14.4049,12.9059,11.5774,11.7726,11.5315,11.3936,12.9921,11.8385,12.6814,11.7576,11.4115,11.5178,10.9678,11.737,11.8997,12.3597,12.0624,12.8233,12.6679,11.578,11.7417,12.9082,12.3025,11.4372,10.9744,10.5618,10.2651,10.7158,10.2524,11.3236,10.293,10.2404,11.0013,11.37,
Mali,MLI,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,11.714,11.9339,10.6003,9.973,9.2062,10.0116,10.1666,10.2749,10.5852,11.8519,12.7659,13.3861,14.1071,12.567,11.2058,10.5635,10.7987,11.0545,11.6208,12.0925,12.5782,12.7554,12.6237,12.8019,13.2223,13.6467,14.0093,14.142,14.8515,15.5113,16.4692,17.435,18.3885,19.3215,19.9578,21.0465,21.2485,22.5739,23.9039,25.2521,26.728,27.5252,28.5961,30.2807,31.3267,33.3393,36.756,39.2258,41.0898,42.3133,43.4925,45.4258,44.8342,45.4631,
Malta,MLT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.7903,0.796,0.9675,0.9346,0.8626,0.7906,0.8882,0.9362,1.0692,1.045,1.1418,1.2763,1.4467,1.1089,1.4759,1.307,2.0351,2.1298,2.3069,2.4918,2.4905,2.392,2.3596,3.0062,2.7092,2.5773,2.524,2.6773,2.5808,2.6225,2.3434,2.7146,2.5369,2.8357,2.8272,2.8861,2.9521,3.0352,3.0658,2.8688,2.9616,2.9867,3.0725,2.7359,2.7301,2.0478,1.7567,1.9569,1.9414,2.0379,1.9785,1.9859,2.1123,2.0339,
Myanmar,MMR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,69.4759,69.0808,66.9399,69.1451,69.3975,70.4626,69.6862,69.6512,71.2688,67.3823,70.8678,71.5669,70.7444,71.5776,71.7761,73.0189,72.7911,69.5033,69.3482,68.2621,67.3613,65.652,69.4914,72.0326,74.7293,78.0783,76.962,74.7445,75.8906,81.3089,83.2183,83.9743,86.1172,91.9368,95.0253,100.4947,105.0198,107.1293,105.8319,106.3593,108.3647,107.3362,109.3848,112.6617,118.0746,121.8781,127.3601,143.3817,119.6522,119.7859,121.1395,119.2101,118.3376,115.0773,
Middle East & North Africa (excluding high income),MNA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,644.255,647.858,662.601,736.7762,719.7016,731.2805,828.0974,843.058,860.524,869.8967,768.2205,658.4244,721.7747,766.6094,792.7584,839.1587,858.1994,909.6149,957.1034,1017.5042,1043.3197,1017.0978,1081.9596,1119.1631,1189.6662,1225.3472,1252.734,1295.3775,1266.7622,1303.4998,1371.9735,1391.0126,1400.1058,1465.1119,1534.6962,1624.1969,1698.3782,1727.318,1782.2461,1826.5601,1877.1592,1867.171,1945.5657,1957.7958,1986.7052,1983.1741,2078.4396,2164.6087,2184.3643,2207.9682,2110.8255,2227.0229,2291.5323,2332.074,
Montenegro,MNE,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,15.7514,16.1313,15.7631,16.2791,17.0333,17.6987,18.032,18.8143,19.22,20.0829,20.9231,20.0467,20.9764,21.4139,21.7953,23.3961,24.6239,25.6855,26.6988,26.0667,25.7367,28.7076,26.4338,25.1331,23.1538,23.9924,22.7001,22.9798,23.7065,24.3867,25.1442,22.9331,20.8435,20.1811,20.1158,24.672,27.9889,30.7424,31.7342,35.1587,38.2562,43.833,45.0488,47.521,50.741,48.6868,56.552,63.6062,66.7889,71.8563,65.5308,67.2936,66.8791,83.7046,
Northern Mariana Islands,MNP,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0008,0.0009,0.001,0.0011,0.0012,0.0014,0.0015,0.0016,0.0017,0.0019,0.002,0.0021,0.0022,0.0024,0.0025,0.0027,0.0028,0.003,0.0031,0.0032,0.0033,0.0034,0.0034,0.0034,0.0033,0.0032,0.0031,0.003,0.0029,0.0028,0.0027,0.0027,0.0027,0.0027,0.0027,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0029,0.0029,
Mozambique,MOZ,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,9.5914,9.7308,9.3211,9.6402,9.5186,9.1554,8.9913,8.8648,8.5138,8.4649,8.9411,8.7277,10.0908,9.938,9.0299,9.4987,9.3006,8.9021,8.6498,9.0207,8.8409,8.5262,8.849,9.0175,9.3651,9.6235,9.8365,8.6077,10.5575,10.1089,10.8485,11.5194,12.3261,12.7954,13.3821,14.6665,14.4621,15.0719,14.6803,13.8374,14.7182,19.5739,22.6398,24.1418,25.4364,25.2523,27.5873,30.0959,33.2,30.4711,28.5133,31.9214,34.4322,33.954,
Mauritania,MRT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,5.649,5.5055,5.0666,4.9627,4.3143,4.4398,4.664,4.8548,4.9488,5.1177,5.2302,5.5162,5.6376,5.1658,5.1301,5.4012,5.2944,5.7526,6.1011,6.3931,6.649,7.026,8.2387,8.3633,8.3367,8.4771,8.8306,9.2445,9.6163,10.2951,9.137,9.5052,9.9169,10.1886,10.1855,10.4186,11.0795,10.8203,10.6199,11.1631,11.397,11.795,12.3359,12.379,13.055,13.4063,13.3229,14.5322,14.851,15.6788,16.0047,16.1344,16.4386,16.5093,
Mauritius,MUS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.8231,0.8618,0.9042,0.9457,0.9995,1.0102,1.076,1.1826,1.194,1.2038,1.1604,1.1806,1.1448,1.2187,1.2705,1.244,1.4063,1.4732,1.5568,1.6844,1.843,1.9221,2.0039,2.1369,2.1877,2.2538,2.3407,2.3577,2.541,2.9562,3.242,3.3937,3.3852,3.4715,3.5217,3.6794,4.4352,4.5698,4.6926,4.6915,4.9822,5.0092,5.1212,5.276,5.4804,5.5299,5.6435,5.8827,5.8941,5.9724,5.5678,5.859,5.9747,6.1987,
Malawi,MWI,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,2.3873,2.4736,2.6385,2.6959,2.8229,2.9185,3.0586,3.1187,3.1894,3.2289,3.2966,3.4023,3.4721,3.4975,3.5931,3.8419,3.9018,4.1685,3.8289,3.9541,5.8723,6.1102,6.2549,6.299,6.275,6.3675,6.5803,6.7756,7.2616,7.5291,8.1364,8.0891,8.1256,8.3141,8.3613,8.9436,9.3981,10.0111,10.5652,10.7383,11.4398,13.0388,13.3195,12.9868,13.2571,13.5334,13.8861,14.7527,15.9442,17.3584,17.298,18.4271,18.5995,19.7141,
Malaysia,MYS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,45.3071,46.0658,33.5488,33.8271,36.4592,38.3841,41.1793,41.2383,46.5431,53.2688,54.2691,54.6256,57.6801,63.9701,67.1396,67.0438,69.0424,70.1402,74.1147,83.78,92.336,103.5733,108.1198,109.0025,117.7021,119.9382,134.6264,147.6159,142.2216,151.5294,163.9607,171.9815,181.1997,194.3917,209.2752,221.3048,229.0268,246.5862,258.6871,241.5679,256.5572,258.7324,260.4599,278.5974,293.0045,296.0456,292.4463,280.5824,297.0378,297.8868,294.6664,299.7865,315.7885,325.4058,
North America,NAC,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,6255.1705,6137.6196,6428.7147,6654.4966,6483.339,6249.2437,6574.2634,6751.2992,6751.7496,6831.857,6604.2014,6503.9933,6215.7143,6185.6856,6434.6459,6438.5069,6376.2051,6551.24,6821.0615,6907.3599,6791.4894,6728.8969,6843.0132,6969.6836,7102.2433,7181.5028,7366.2536,7659.7874,7714.6492,7730.8065,7913.8855,7819.4197,7670.9232,7757.7366,7842.1802,7874.7961,7760.2319,7877.3368,7672.7509,7165.984,7434.4988,7252.0191,7006.9317,7158.0656,7209.052,7085.1625,6957.2271,6922.5635,7131.9143,7000.8521,6383.8798,6726.2782,6791.8214,6708.8612,
Namibia,NAM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,6.468,6.5688,6.6688,6.776,7.4185,5.5579,5.5868,6.3271,6.3824,6.8081,7.0533,5.9865,5.4513,5.3758,5.4569,5.5549,5.9422,6.3144,6.6646,6.6314,6.5534,6.6525,6.6175,6.5448,6.7284,6.8353,7.0216,7.2834,7.5717,7.7402,8.3405,8.841,8.3405,8.5855,8.7237,10.5208,9.054,9.084,9.9755,9.9311,9.9361,10.08,11.3638,10.9253,11.6482,11.7778,12.7104,12.2557,12.0825,12.2072,11.2558,12.144,12.7783,12.8857,
New Caledonia,NCL,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1.3517,1.3529,1.4204,1.6431,1.9109,1.6722,1.6539,1.7392,1.7624,1.8567,1.9607,1.9082,1.3933,1.3407,1.4119,1.7887,1.7322,1.8729,1.8439,1.942,1.9286,2.0797,2.1012,2.145,2.2077,2.0485,2.2648,2.1253,2.0765,2.0204,2.5076,2.5159,2.7632,2.9596,2.6708,2.9143,2.9079,3.0216,2.9352,2.952,3.746,3.7933,3.8252,4.2055,5.0848,4.881,5.2105,5.0731,6.6121,6.6823,6.9053,5.998,6.2775,6.6142,
Niger,NER,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,11.0658,11.3928,11.5972,8.8438,8.8989,9.5318,10.2919,11.3187,11.7304,12.1312,12.6514,13.2984,13.8978,14.6313,10.6624,9.2126,9.5255,9.8138,10.1687,10.5504,10.7631,11.174,11.5988,12.3012,12.6819,13.2029,13.8805,14.6164,15.2586,15.8484,16.217,16.9666,17.7071,18.5058,19.3238,20.0446,20.7572,21.6149,22.5085,23.5321,23.3175,24.1077,25.8713,27.223,28.5175,29.5652,30.9156,32.1322,33.7113,35.485,37.154,39.1381,40.9171,42.3341,
Nigeria,NGA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,182.1897,197.2035,232.0863,262.9186,295.9487,242.4415,276.5558,271.2541,261.3295,323.6888,298.5935,237.6474,225.389,222.8596,235.3751,247.7175,245.0025,232.677,252.3388,278.0425,278.3069,293.9728,318.2612,322.1147,347.2495,379.1837,437.6469,412.4428,380.6212,368.5137,405.3198,412.8968,360.969,397.6897,389.5969,382.5367,356.2792,334.2173,338.6423,321.5825,345.8458,368.0815,372.3841,377.9111,388.3665,382.051,377.916,383.4584,394.3332,408.1431,381.2424,386.7997,380.1625,385.1129,
Nicaragua,NIC,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,8.9785,8.5744,8.6427,9.0605,9.5512,9.7759,10.2499,11.0511,10.7909,9.2652,8.9676,9.1914,9.27,9.0788,9.2542,9.3457,9.228,8.716,8.9253,9.2746,10.139,9.0135,9.9182,10.5504,10.9021,10.418,10.4683,11.155,11.5564,12.5212,13.0082,13.2465,13.5284,14.2705,14.1908,14.2545,14.8586,15.101,14.9663,15.0359,15.4488,16.4659,16.9619,17.0232,17.7464,18.9586,19.2344,19.2872,18.7547,19.2388,19.14,19.7546,20.2156,20.6283,
Netherlands,NLD,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,178.9165,180.4574,198.5694,207.4736,202.8625,194.7787,205.8738,203.8618,209.653,220.2118,213.1723,211.8538,200.6725,196.9958,204.3716,208.5197,211.4441,215.9498,215.3318,218.0858,223.1857,228.5574,227.4439,230.7884,232.7401,235.7779,246.9612,237.2337,237.1874,226.7316,225.0733,224.047,222.7243,225.2651,227.7127,221.3494,217.7677,217.9249,213.408,207.5742,219.241,206.1432,203.3032,201.1371,193.0125,201.0111,203.0586,199.3462,193.0893,187.4108,170.5004,174.7178,161.1661,150.7458,
Norway,NOR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,53.9634,52.5118,56.0569,57.749,56.7227,55.1531,57.828,58.9868,57.8168,61.0927,59.1318,55.4523,51.3588,51.4636,54.1228,54.7105,56.4485,54.8801,56.3438,54.881,54.6715,51.2347,50.9161,53.5464,55.9838,55.4325,55.9445,58.6175,60.1092,61.66,56.8781,57.7825,56.7842,60.5538,61.2608,58.644,59.5603,60.8563,62.5287,59.4511,62.5712,61.0619,59.3371,60.0826,59.9831,61.0499,60.3959,60.349,60.0139,58.3849,57.1397,57.9058,57.2456,56.7171,
Nepal,NPL,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,24.9451,25.2416,24.8839,26.0016,26.3246,26.7303,26.9688,27.3632,27.5534,27.7271,28.5479,28.6099,28.1062,29.2072,29.6491,29.4984,29.2239,30.0611,30.3027,29.9719,30.4031,29.1065,30.592,30.0309,31.9017,32.6054,32.8063,33.1726,33.6959,34.4168,34.2987,35.0306,34.6391,35.6695,35.2465,36.001,35.0832,36.4584,37.3065,38.4097,39.7986,41.2238,41.4639,42.9856,43.5396,43.2156,48.4645,50.5363,52.9342,51.6165,54.8584,55.3801,55.8488,56.831,
Nauru,NRU,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0008,0.0008,0.0008,0.0008,0.0008,0.0009,0.0009,0.0009,0.0009,0.001,0.001,0.001,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,
New Zealand,NZL,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,57.0707,55.3485,59.5023,60.3277,61.524,60.6194,62.94,63.9368,63.8526,61.9351,64.4571,64.4026,66.312,66.5315,67.6424,68.6272,69.1013,68.5191,70.336,69.1699,71.2693,71.5734,72.7711,73.4042,75.6329,77.0841,77.7811,79.9613,78.1145,80.3408,81.267,83.7801,85.5092,87.0294,87.0233,87.5086,88.0668,86.8348,86.4811,84.3427,84.708,84.2193,86.8309,85.6283,87.1596,86.0303,85.8133,87.1284,86.7386,87.6415,84.7781,84.5623,83.389,84.2098,
OECD members,OED,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,13518.8281,13424.8181,13934.238,14567.1179,14319.3181,13964.5318,14568.8766,14801.9942,14970.1313,15299.9779,14940.1425,14619.599,14217.7572,14156.1563,14527.3878,14597.9214,14577.136,14826.8798,15183.4159,15355.1968,15236.8761,15232.9971,15228.5269,15313.9566,15559.88,15756.3351,16177.8834,16464.6671,16412.1252,16418.3852,16727.5295,16632.1964,16506.1409,16727.6416,16865.1342,16900.2312,16815.1705,16996.7201,16611.327,15728.8238,16296.8539,16082.0255,15895.2275,15964.7515,15763.2315,15686.1085,15612.0447,15638.7676,15711.0012,15364.3867,14244.6094,14899.0088,14722.9458,14328.2508,
Oman,OMN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,14.8424,14.8627,14.6974,15.0395,15.3893,34.9044,38.5099,37.8363,32.2733,29.52,20.7428,23.3056,21.6313,24.7137,23.6098,23.042,26.4484,26.7186,28.9154,29.4393,34.9595,42.5718,41.1625,40.0698,39.1854,42.1901,44.2108,47.8254,44.7592,49.4147,52.0601,55.921,58.5587,63.4994,61.8097,62.1908,68.9534,70.6785,70.1007,72.1628,76.4207,85.5184,94.3646,98.9242,103.6484,109.2325,112.6799,112.9844,116.4564,117.5888,113.2133,119.8581,125.2425,127.443,
Other small states,OSS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,59.1489,59.5992,64.1502,70.5941,74.7203,74.9691,79.1027,84.1563,87.2404,89.8239,92.1392,92.0135,92.4307,92.0494,91.8371,91.6486,94.1768,94.4096,94.208,92.6137,101.4999,98.9321,91.9159,90.005,91.5911,89.6278,92.9571,90.593,90.4224,92.6158,94.4723,96.5891,94.7594,98.7836,99.8399,103.7169,109.2389,114.2722,119.035,114.1024,118.629,119.7306,122.5682,128.8521,130.9829,127.9289,128.6035,130.9028,133.1931,130.5306,127.58,129.5317,129.6942,130.3926,
Pakistan,PAK,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,100.1453,100.3073,102.2586,105.0722,108.8247,113.985,115.1819,120.8624,125.7716,130.2995,130.8573,136.0397,142.2296,146.1692,150.1444,157.267,171.839,179.73,187.2834,195.9866,201.4918,202.7785,212.5691,225.09,229.5526,240.3908,249.8888,256.1262,261.4855,274.3297,279.3463,281.9832,287.4326,299.3829,319.6577,328.2538,350.1735,372.3349,375.3082,385.6674,377.4821,386.2508,389.4977,405.6031,422.2827,433.0057,464.1785,488.6651,484.9214,488.9526,525.7984,551.0496,536.0522,532.3745,
Panama,PAN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,6.1824,6.3661,6.6779,7.0651,7.2157,7.356,7.4129,7.367,7.1967,7.513,7.315,6.9913,7.3847,7.8735,7.2442,7.0444,7.1372,7.4289,6.7166,6.8807,7.046,7.5268,8.2436,8.3799,8.7111,9.0486,9.0798,9.0836,10.3655,9.6049,9.772,11.2747,10.5676,10.6616,10.6749,12.4592,12.932,12.8574,12.8485,14.3411,14.9334,15.9858,16.4325,16.3204,16.6603,16.4542,16.6308,16.1489,16.0904,19.2706,15.8089,17.229,18.4553,21.2817,
Peru,PER,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,38.1675,39.0246,38.1188,39.241,41.324,41.5887,42.5358,42.5893,43.6273,45.7077,46.4674,48.3911,48.3895,43.9573,45.8289,44.5967,46.5057,48.9131,48.9656,45.7189,44.6548,43.8139,44.5434,46.3112,47.6317,52.1103,55.0528,55.0503,55.1986,57.8715,58.2289,55.4675,57.227,57.3442,61.2322,62.2917,61.9051,65.2584,68.7885,72.3979,76.7141,80.6043,80.8518,82.9115,85.7477,87.731,90.2763,88.3111,88.417,92.186,81.0318,87.973,92.2009,94.0487,
Philippines,PHL,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,87.2252,89.3328,89.0914,97.5537,95.0548,96.1914,93.9386,96.5739,97.9997,101.7937,96.0074,93.7157,92.363,94.1822,90.1905,91.2979,89.8421,95.0335,97.9549,100.1759,101.1912,100.9192,102.7672,107.1161,113.3709,125.2682,130.8119,139.2252,132.3809,137.4243,138.307,137.0281,139.8649,142.8491,146.0983,150.0815,142.7226,151.3786,153.738,156.5621,162.365,163.5632,168.6964,178.8594,186.4641,196.0662,207.9818,226.1787,232.3335,240.1537,229.3498,240.4117,244.5258,256.1472,
Palau,PLW,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,2.1664,2.1666,2.1666,2.1667,2.1668,2.1668,2.167,2.167,2.1671,2.167,2.1668,2.1996,2.184,2.2676,2.5075,2.0296,2.2127,2.3198,2.2206,2.3188,2.3436,2.3262,2.1279,2.1777,3.2589,2.5569,2.4062,2.6983,2.4383,2.6011,2.2411,2.4833,1.5101,1.7949,1.5969,1.8434,1.8027,1.464,1.4815,2.284,2.2054,2.4657,3.7214,1.8811,1.3227,1.2537,1.2011,1.2558,1.2873,1.327,1.3362,1.3897,1.4622,1.5017,
Papua New Guinea,PNG,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1.9461,1.9794,2.089,2.3681,2.7426,2.4633,2.4751,2.5722,2.5823,2.722,2.8646,2.864,2.8875,2.9059,3.0068,3.1455,3.0408,3.4642,3.329,3.2341,4.0654,4.2028,4.6409,4.7769,4.7729,4.7304,4.8593,4.7967,8.098,5.2244,6.0752,6.1483,6.8681,7.0663,7.571,8.9549,9.5387,8.6885,9.2829,7.6036,6.5373,6.7837,6.5801,6.9954,8.6137,9.6484,10.3553,10.2466,10.3063,10.8333,9.6154,9.251,9.5062,9.641,
Poland,POL,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,484.2233,495.771,513.2081,538.6469,558.0979,578.5692,604.466,620.0549,655.7516,657.5973,659.0688,599.0282,618.803,619.8759,632.1898,639.1602,645.5564,658.2356,645.1972,614.0462,512.8533,501.9319,487.7999,484.0959,477.2664,477.8996,492.3242,482.5196,444.5979,430.9426,414.8647,408.6098,400.8119,411.1318,411.2391,411.4274,425.3746,423.1601,414.5654,397.9985,417.0028,413.6542,408.6597,401.8042,386.6703,388.6297,400.0847,413.8708,413.0762,394.6734,377.5105,405.0825,397.2216,363.7942,
Pre-demographic dividend,PRE,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,578.0268,600.0529,629.0677,696.9042,736.7579,702.1452,759.1049,753.0547,767.9495,892.0658,836.5738,701.9998,715.916,724.88,754.2763,792.5397,810.998,821.6492,882.9486,933.2328,901.4422,823.1587,880.0743,926.9366,988.9678,1042.9292,1120.5716,1146.8076,1124.6773,1123.2537,1190.0599,1219.6713,1158.7181,1201.85,1242.3371,1255.7962,1236.8064,1235.7972,1288.2712,1304.4857,1392.0624,1449.9842,1515.0118,1558.7607,1598.9754,1636.6942,1709.1702,1742.402,1796.2717,1862.1383,1801.8447,1839.6627,1888.3126,1907.1282,
Puerto Rico,PRI,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,31.4454,33.8187,41.0387,45.362,43.0825,40.2472,44.0184,49.2965,49.8966,42.7394,35.3386,30.6252,23.8329,24.3535,22.1517,19.7037,23.966,21.5708,24.9344,26.1123,21.7468,22.3017,22.7269,23.2966,24.0249,24.3785,24.7013,25.3802,25.8142,27.7955,27.8494,27.5114,22.8487,29.1977,29.2366,29.3516,19.9265,20.8962,18.2484,16.7714,16.1422,14.3073,13.9026,13.484,14.0697,14.6258,13.8498,14.0516,16.0535,14.8752,14.6702,14.8865,14.8762,16.064,
"Korea, Dem. People's Rep.",PRK,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,98.7578,99.3409,102.6043,105.0351,108.8524,113.2105,120.1277,126.7918,135.4301,144.9106,151.858,156.1129,162.1653,167.6193,173.0545,178.6056,176.4504,170.7982,174.2662,174.3758,167.6463,161.2015,145.0358,135.3517,123.503,114.8734,105.0029,102.7001,87.4516,94.9614,101.2385,104.9974,101.2853,103.4358,105.9561,110.7379,112.4629,96.8071,104.1308,101.1068,98.7873,79.8644,77.7603,66.8298,70.5876,60.8735,66.4489,103.0522,93.9037,102.0467,96.7463,83.0011,85.6923,90.1485,
Portugal,PRT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,29.6076,30.5189,31.263,33.6433,33.0562,34.6264,35.8583,36.5111,38.5162,41.5616,42.8306,44.5767,46.9763,45.7475,44.0102,42.6759,47.1697,47.1237,48.0243,56.9752,58.5191,60.1087,63.8858,62.7392,64.9912,68.4067,67.3508,70.0818,74.9412,81.9705,80.8772,79.4337,83.8446,78.7281,80.3329,83.2656,78.6447,77.0854,74.571,73.5474,68.3396,66.4026,64.4887,62.6107,62.3708,66.6997,65.8144,71.1543,67.3133,63.0958,57.4529,55.7887,56.2176,53.0046,
Paraguay,PRY,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,10.4052,10.7162,11.0529,11.6599,11.9634,12.5479,13.7138,14.5948,14.8577,14.5873,14.7899,15.8959,16.5926,17.0512,17.7794,18.3414,18.705,19.4725,20.4461,20.6202,20.8047,19.4771,20.3969,22.3159,23.7172,25.5418,25.5051,25.8854,26.043,25.5522,24.8818,25.4462,24.6123,26.5181,25.6113,25.8093,27.6313,29.6883,30.8581,33.428,36.4041,36.775,37.9494,38.6684,41.0174,40.7555,41.1045,42.3265,41.8886,42.2769,42.5609,43.4394,41.6069,41.6246,
West Bank and Gaza,PSE,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
